dt, x, y
260000, 2.50223e+06, 1.433e+09, 
261000, 2.51186e+06, 1.433e+09, 
262000, 2.52148e+06, 1.433e+09, 
263000, 2.53111e+06, 1.433e+09, 
264000, 2.54073e+06, 1.433e+09, 
265000, 2.55035e+06, 1.433e+09, 
266000, 2.55998e+06, 1.433e+09, 
267000, 2.5696e+06, 1.433e+09, 
268000, 2.57923e+06, 1.433e+09, 
269000, 2.58885e+06, 1.433e+09, 
270000, 2.59847e+06, 1.433e+09, 
271000, 2.6081e+06, 1.433e+09, 
272000, 2.61772e+06, 1.433e+09, 
273000, 2.62735e+06, 1.433e+09, 
274000, 2.63697e+06, 1.433e+09, 
275000, 2.64659e+06, 1.433e+09, 
276000, 2.65622e+06, 1.433e+09, 
277000, 2.66584e+06, 1.433e+09, 
278000, 2.67547e+06, 1.433e+09, 
279000, 2.68509e+06, 1.433e+09, 
280000, 2.69471e+06, 1.433e+09, 
281000, 2.70434e+06, 1.433e+09, 
282000, 2.71396e+06, 1.433e+09, 
283000, 2.72359e+06, 1.433e+09, 
284000, 2.73321e+06, 1.433e+09, 
285000, 2.74283e+06, 1.433e+09, 
286000, 2.75246e+06, 1.433e+09, 
287000, 2.76208e+06, 1.433e+09, 
288000, 2.77171e+06, 1.433e+09, 
289000, 2.78133e+06, 1.433e+09, 
290000, 2.79095e+06, 1.433e+09, 
291000, 2.80058e+06, 1.433e+09, 
292000, 2.8102e+06, 1.433e+09, 
293000, 2.81983e+06, 1.433e+09, 
294000, 2.82945e+06, 1.433e+09, 
295000, 2.83907e+06, 1.433e+09, 
296000, 2.8487e+06, 1.433e+09, 
297000, 2.85832e+06, 1.433e+09, 
298000, 2.86795e+06, 1.433e+09, 
299000, 2.87757e+06, 1.433e+09, 
300000, 2.88719e+06, 1.433e+09, 
301000, 2.89682e+06, 1.433e+09, 
302000, 2.90644e+06, 1.433e+09, 
303000, 2.91606e+06, 1.433e+09, 
304000, 2.92569e+06, 1.433e+09, 
305000, 2.93531e+06, 1.433e+09, 
306000, 2.94494e+06, 1.433e+09, 
307000, 2.95456e+06, 1.433e+09, 
308000, 2.96418e+06, 1.433e+09, 
309000, 2.97381e+06, 1.433e+09, 
310000, 2.98343e+06, 1.433e+09, 
311000, 2.99306e+06, 1.433e+09, 
312000, 3.00268e+06, 1.433e+09, 
313000, 3.0123e+06, 1.433e+09, 
314000, 3.02193e+06, 1.433e+09, 
315000, 3.03155e+06, 1.433e+09, 
316000, 3.04118e+06, 1.433e+09, 
317000, 3.0508e+06, 1.433e+09, 
318000, 3.06042e+06, 1.433e+09, 
319000, 3.07005e+06, 1.433e+09, 
320000, 3.07967e+06, 1.433e+09, 
321000, 3.0893e+06, 1.433e+09, 
322000, 3.09892e+06, 1.433e+09, 
323000, 3.10854e+06, 1.433e+09, 
324000, 3.11817e+06, 1.433e+09, 
325000, 3.12779e+06, 1.433e+09, 
